play_id,play_title,section,act,scene,scene_index_in_play,unit_index_in_play,type,speaker_original,speaker_normalized,original_text,vader_score,dl_score,dl2_score
cymbeline,Cymbeline,main,1,1,1,17,speech,SECOND GENTLEMAN,SECOND GENTLEMAN,"That a king's children should be so convey'd,
So slackly guarded, and the search so slow,
That could not trace them!",-0.7738,-0.99794,-0.81063
cymbeline,Cymbeline,main,1,1,1,18,speech,FIRST GENTLEMAN,FIRST GENTLEMAN,"Howsoe'er 'tis strange,
Or that the negligence may well be laugh'd at,
Yet is it true, sir.",0.3182,0.98515,-0.1835
cymbeline,Cymbeline,main,1,1,1,19,speech,SECOND GENTLEMAN,SECOND GENTLEMAN,I do well believe you.,0.0,0.99754,0.26141
cymbeline,Cymbeline,main,1,1,1,20,speech,FIRST GENTLEMAN,FIRST GENTLEMAN,"We must forbear: here comes the gentleman,
The queen, and princess.",-0.296,-0.99467,0.35738
cymbeline,Cymbeline,main,1,1,1,21,stage_direction,,,Exeunt,0.0,-0.98874,-0.13698
cymbeline,Cymbeline,main,1,1,1,22,stage_direction,,,"Enter the QUEEN, POSTHUMUS LEONATUS, and IMOGEN",0.0,0.98225,0.15222
cymbeline,Cymbeline,main,1,1,1,23,speech,QUEEN,QUEEN,"No, be assured you shall not find me, daughter,
After the slander of most stepmothers,
Evil-eyed unto you: you're my prisoner, but
Your gaoler shall deliver you the keys
That lock up your restraint. For you, Posthumus,
So soon as I can win the offended king,
I will be known your advocate: marry, yet
The fire of rage is in him, and 'twere good
You lean'd unto his sentence with what patience
Your wisdom may inform you.",0.3749,0.98674,-0.68868
cymbeline,Cymbeline,main,1,1,1,24,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"Please your highness,
I will from hence to-day.",0.3612,0.98726,0.38762
cymbeline,Cymbeline,main,1,1,1,25,speech,QUEEN,QUEEN,"You know the peril.
I'll fetch a turn about the garden, pitying
The pangs of barr'd affections, though the king
Hath charged you should not speak together.",-0.296,-0.95699,-0.64868
cymbeline,Cymbeline,main,1,1,1,26,stage_direction,,,Exit,0.0,-0.99706,0.02538
cymbeline,Cymbeline,main,1,1,1,27,speech,IMOGEN,IMOGEN,"O
Dissembling courtesy! How fine this tyrant
Can tickle where she wounds! My dearest husband,
I something fear my father's wrath; but nothing—
Always reserved my holy duty—what
His rage can do on me: you must be gone;
And I shall here abide the hourly shot
Of angry eyes, not comforted to live,
But that there is this jewel in the world
That I may see again.",0.7273,-0.99597,-0.68167
cymbeline,Cymbeline,main,1,1,1,28,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"My queen! my mistress!
O lady, weep no more, lest I give cause
To be suspected of more tenderness
Than doth become a man. I will remain
The loyal'st husband that did e'er plight troth:
My residence in Rome at one Philario's,
Who to my father was a friend, to me
Known but by letter: thither write, my queen,
And with mine eyes I'll drink the words you send,
Though ink be made of gall.",-0.3087,0.98936,0.77107
cymbeline,Cymbeline,main,1,1,1,29,stage_direction,,,Re-enter QUEEN,0.0,0.98246,0.01074
cymbeline,Cymbeline,main,1,1,1,30,speech,QUEEN,QUEEN,"Be brief, I pray you:
If the king come, I shall incur I know not
How much of his displeasure.",0.9297,-0.98053,0.20308
cymbeline,Cymbeline,main,1,1,1,31,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"Should we be taking leave
As long a term as yet we have to live,
The loathness to depart would grow. Adieu!",-0.126,-0.99678,-0.58991
cymbeline,Cymbeline,main,1,1,1,32,speech,IMOGEN,IMOGEN,"Nay, stay a little:
Were you but riding forth to air yourself,
Such parting were too petty. Look here, love;
This diamond was my mother's: take it, heart;
But keep it till you woo another wife,
When Imogen is dead.",0.7876,-0.94683,-0.36183
cymbeline,Cymbeline,main,1,1,1,33,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"How, how! another?
You gentle gods, give me but this I have,
And sear up my embracements from a next
With bonds of death!",0.1906,-0.99247,-0.73599
cymbeline,Cymbeline,main,1,1,1,34,stage_direction,,,Putting on the ring,0.0,-0.95998,-0.01286
cymbeline,Cymbeline,main,1,1,1,35,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"Remain, remain thou here
While sense can keep it on. And, sweetest, fairest,
As I my poor self did exchange for you,
To your so infinite loss, so in our trifles
I still win of you: for my sake wear this;
It is a manacle of love; I'll place it
Upon this fairest prisoner.",0.9157,0.96048,0.72564
cymbeline,Cymbeline,main,1,1,1,36,stage_direction,,,Putting a bracelet upon her arm,0.0,-0.98489,-0.00481
cymbeline,Cymbeline,main,1,1,1,37,speech,IMOGEN,IMOGEN,"O the gods!
When shall we see again?",0.0,0.98096,0.6382
cymbeline,Cymbeline,main,1,1,1,38,stage_direction,,,Enter CYMBELINE and Lords,0.0,0.97505,0.19469
cymbeline,Cymbeline,main,1,1,1,39,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"Alack, the king!",0.0,-0.98664,0.78903
cymbeline,Cymbeline,main,1,1,1,40,speech,CYMBELINE,CYMBELINE,"Thou basest thing, avoid! hence, from my sight!
If after this command thou fraught the court
With thy unworthiness, thou diest: away!
Thou'rt poison to my blood.",-0.9057,-0.99886,0.76096
cymbeline,Cymbeline,main,1,1,1,41,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"The gods protect you!
And bless the good remainders of the court! I am gone.",0.717,-0.03548,0.81554
cymbeline,Cymbeline,main,1,1,1,42,stage_direction,,,Exit,0.0,-0.99447,-0.04558
cymbeline,Cymbeline,main,1,1,1,43,speech,IMOGEN,IMOGEN,"There cannot be a pinch in death
More sharp than this is.",0.1103,-0.9893,0.01056
cymbeline,Cymbeline,main,1,1,1,44,speech,CYMBELINE,CYMBELINE,"O disloyal thing,
That shouldst repair my youth, thou heap'st
A year's age on me.",0.0,-0.99872,-0.75235
cymbeline,Cymbeline,main,1,1,1,45,speech,IMOGEN,IMOGEN,"I beseech you, sir,
Harm not yourself with your vexation
I am senseless of your wrath; a touch more rare
Subdues all pangs, all fears.",-0.8984,-0.98954,-0.75022
cymbeline,Cymbeline,main,1,1,1,46,speech,CYMBELINE,CYMBELINE,Past grace? Obedience?,0.4871,-0.99885,-0.04579
cymbeline,Cymbeline,main,1,1,1,47,speech,IMOGEN,IMOGEN,"Past hope, and in despair; that way, past grace.",0.5267,-0.99842,-0.85716
cymbeline,Cymbeline,main,1,1,1,48,speech,CYMBELINE,CYMBELINE,That mightst have had the sole son of my queen!,0.0,-0.83335,0.44528
cymbeline,Cymbeline,main,1,1,1,49,speech,IMOGEN,IMOGEN,"O blest, that I might not! I chose an eagle,
And did avoid a puttock.",-0.4389,-0.96172,-0.64574
cymbeline,Cymbeline,main,1,1,1,50,speech,CYMBELINE,CYMBELINE,"Thou took'st a beggar; wouldst have made my throne
A seat for baseness.",-0.3182,-0.98751,-0.61247
cymbeline,Cymbeline,main,1,1,1,51,speech,IMOGEN,IMOGEN,"No; I rather added
A lustre to it.",0.4201,0.98427,-0.40955
cymbeline,Cymbeline,main,1,1,1,52,speech,CYMBELINE,CYMBELINE,O thou vile one!,-0.5707,-0.9986,-0.83049
cymbeline,Cymbeline,main,1,1,1,53,speech,IMOGEN,IMOGEN,"Sir,
It is your fault that I have loved Posthumus:
You bred him as my playfellow, and he is
A man worth any woman, overbuys me
Almost the sum he pays.",0.5267,0.98973,0.68783
cymbeline,Cymbeline,main,1,1,1,54,speech,CYMBELINE,CYMBELINE,"What, art thou mad?",-0.34,-0.99623,-0.07668
cymbeline,Cymbeline,main,1,1,1,55,speech,IMOGEN,IMOGEN,"Almost, sir: heaven restore me! Would I were
A neat-herd's daughter, and my Leonatus
Our neighbour shepherd's son!",0.508,-0.96024,0.73933
cymbeline,Cymbeline,main,1,1,1,56,speech,CYMBELINE,CYMBELINE,Thou foolish thing!,-0.3382,-0.9945,-0.74199
cymbeline,Cymbeline,main,1,1,1,57,stage_direction,,,Re-enter QUEEN,0.0,0.98246,0.01074
cymbeline,Cymbeline,main,1,1,1,58,speech,CYMBELINE,CYMBELINE,"They were again together: you have done
Not after our command. Away with her,
And pen her up.",0.0,-0.99804,0.09371
cymbeline,Cymbeline,main,1,1,1,59,speech,QUEEN,QUEEN,"Beseech your patience. Peace,
Dear lady daughter, peace! Sweet sovereign,
Leave us to ourselves; and make yourself some comfort
Out of your best advice.",0.9516,-0.60681,0.34303
cymbeline,Cymbeline,main,1,1,1,60,speech,CYMBELINE,CYMBELINE,"Nay, let her languish
A drop of blood a day; and, being aged,
Die of this folly!",-0.9117,-0.99792,-0.42508
cymbeline,Cymbeline,main,1,1,1,61,stage_direction,,,Exeunt CYMBELINE and Lords,0.0,-0.97429,0.02988
cymbeline,Cymbeline,main,1,1,1,62,speech,QUEEN,QUEEN,Fie! you must give way.,0.0,-0.99527,0.56526
cymbeline,Cymbeline,main,1,1,1,63,stage_direction,,,Enter PISANIO,0.0,0.97726,0.01418
cymbeline,Cymbeline,main,1,1,1,64,speech,QUEEN,QUEEN,"Here is your servant. How now, sir! What news?",0.0,0.95798,0.16186
cymbeline,Cymbeline,main,1,1,1,65,speech,PISANIO,PISANIO,My lord your son drew on my master.,0.0,-0.99098,0.55569
cymbeline,Cymbeline,main,1,1,1,66,speech,QUEEN,QUEEN,"Ha!
No harm, I trust, is done?",-0.4574,-0.99479,-0.42585
cymbeline,Cymbeline,main,1,1,1,67,speech,PISANIO,PISANIO,"There might have been,
But that my master rather play'd than fought
And had no help of anger: they were parted
By gentlemen at hand.",0.7361,-0.99885,-0.44204
cymbeline,Cymbeline,main,1,1,1,68,speech,QUEEN,QUEEN,I am very glad on't.,0.5095,0.99752,0.48162
cymbeline,Cymbeline,main,1,1,1,69,speech,IMOGEN,IMOGEN,"Your son's my father's friend; he takes his part.
To draw upon an exile! O brave sir!
I would they were in Afric both together;
Myself by with a needle, that I might prick
The goer-back. Why came you from your master?",0.7955,0.99475,0.73958
cymbeline,Cymbeline,main,1,1,1,70,speech,PISANIO,PISANIO,"On his command: he would not suffer me
To bring him to the haven; left these notes
Of what commands I should be subject to,
When 't pleased you to employ me.",0.0772,-0.9989,-0.37
cymbeline,Cymbeline,main,1,1,1,71,speech,QUEEN,QUEEN,"This hath been
Your faithful servant: I dare lay mine honour
He will remain so.",0.8402,0.99709,0.46715
cymbeline,Cymbeline,main,1,1,1,72,speech,PISANIO,PISANIO,I humbly thank your highness.,0.3612,0.99728,0.52721
cymbeline,Cymbeline,main,1,1,1,73,speech,QUEEN,QUEEN,"Pray, walk awhile.",0.3182,0.99668,0.49595
cymbeline,Cymbeline,main,1,1,1,74,speech,IMOGEN,IMOGEN,"About some half-hour hence,
I pray you, speak with me: you shall at least
Go see my lord aboard: for this time leave me.",-0.296,-0.99884,-0.22229
cymbeline,Cymbeline,main,1,1,1,75,stage_direction,,,Exeunt,0.0,-0.98874,-0.13698
cymbeline,Cymbeline,main,1,2,2,76,stage_direction,,,Enter CLOTEN and two Lords,0.0,0.95342,0.02885
cymbeline,Cymbeline,main,1,2,2,77,speech,FIRST LORD,FIRST LORD,"Sir, I would advise you to shift a shirt; the
violence of action hath made you reek as a
sacrifice: where air comes out, air comes in:
there's none abroad so wholesome as that you vent.",-0.2732,-0.99812,-0.77824
cymbeline,Cymbeline,main,1,2,2,78,speech,CLOTEN,CLOTEN,"If my shirt were bloody, then to shift it. Have I hurt
him?",-0.5267,-0.99635,-0.14461
cymbeline,Cymbeline,main,1,2,2,79,speech,SECOND LORD,SECOND LORD,"[Aside] No, 'faith; not so much as his patience.",0.0,-0.99657,-0.49999
cymbeline,Cymbeline,main,1,2,2,80,speech,FIRST LORD,FIRST LORD,"Hurt him! his body's a passable carcass, if he be
not hurt: it is a thoroughfare for steel, if it be not
hurt.",-0.7661,-0.99743,-0.86666
cymbeline,Cymbeline,main,1,2,2,81,speech,SECOND LORD,SECOND LORD,"[Aside] His steel was in debt; it went o' the
backside the town.",0.0,-0.99695,-0.21912
cymbeline,Cymbeline,main,1,2,2,82,speech,CLOTEN,CLOTEN,The villain would not stand me.,-0.2996,-0.99899,-0.60566
cymbeline,Cymbeline,main,1,2,2,83,speech,SECOND LORD,SECOND LORD,"[Aside] No; but he fled forward still, toward your
face.",0.0,-0.99678,0.2305
cymbeline,Cymbeline,main,1,2,2,84,speech,FIRST LORD,FIRST LORD,"Stand you! You have land enough of your own: but
he added to your having; gave you some ground.",-0.2023,-0.98955,0.38261
cymbeline,Cymbeline,main,1,2,2,85,speech,SECOND LORD,SECOND LORD,[Aside] As many inches as you have oceans. Puppies!,0.1007,-0.99891,0.70613
cymbeline,Cymbeline,main,1,2,2,86,speech,CLOTEN,CLOTEN,I would they had not come between us.,0.4019,-0.99639,-0.15223
cymbeline,Cymbeline,main,1,2,2,87,speech,SECOND LORD,SECOND LORD,"[Aside] So would I, till you had measured how long
a fool you were upon the ground.",-0.5106,-0.9961,-0.14023
cymbeline,Cymbeline,main,1,2,2,88,speech,CLOTEN,CLOTEN,And that she should love this fellow and refuse me!,0.4588,-0.99581,-0.47337
cymbeline,Cymbeline,main,1,2,2,89,speech,SECOND LORD,SECOND LORD,"[Aside] If it be a sin to make a true election, she
is damned.",-0.5106,0.85734,-0.125
cymbeline,Cymbeline,main,1,2,2,90,speech,FIRST LORD,FIRST LORD,"Sir, as I told you always, her beauty and her brain
go not together: she's a good sign, but I have seen
small reflection of her wit.",0.5187,-0.999,-0.51951
cymbeline,Cymbeline,main,1,2,2,91,speech,SECOND LORD,SECOND LORD,"[Aside] She shines not upon fools, lest the
reflection should hurt her.",-0.5267,-0.9829,-0.46471
cymbeline,Cymbeline,main,1,2,2,92,speech,CLOTEN,CLOTEN,"Come, I'll to my chamber. Would there had been some
hurt done!",0.1759,-0.99749,0.35569
cymbeline,Cymbeline,main,1,2,2,93,speech,SECOND LORD,SECOND LORD,"[Aside] I wish not so; unless it had been the fall
of an ass, which is no great hurt.",-0.6696,-0.99756,-0.28531
cymbeline,Cymbeline,main,1,2,2,94,speech,CLOTEN,CLOTEN,You'll go with us?,0.0,0.9924,-0.0327
cymbeline,Cymbeline,main,1,2,2,95,speech,FIRST LORD,FIRST LORD,I'll attend your lordship.,0.0,-0.97325,0.52487
cymbeline,Cymbeline,main,1,2,2,96,speech,CLOTEN,CLOTEN,"Nay, come, let's go together.",0.0,0.99181,-0.35566
cymbeline,Cymbeline,main,1,2,2,97,speech,SECOND LORD,SECOND LORD,"Well, my lord.",0.0,-0.96863,0.5814
cymbeline,Cymbeline,main,1,2,2,98,stage_direction,,,Exeunt,0.0,-0.98874,-0.13698
cymbeline,Cymbeline,main,1,3,3,99,stage_direction,,,Enter IMOGEN and PISANIO,0.0,0.9787,0.07047
cymbeline,Cymbeline,main,1,3,3,100,speech,IMOGEN,IMOGEN,"I would thou grew'st unto the shores o' the haven,
And question'dst every sail: if he should write
And not have it, 'twere a paper lost,
As offer'd mercy is. What was the last
That he spake to thee?",-0.6908,0.90217,-0.85332
cymbeline,Cymbeline,main,1,3,3,101,speech,PISANIO,PISANIO,"It was his queen, his queen!",0.0,0.99552,0.81051
cymbeline,Cymbeline,main,1,3,3,102,speech,IMOGEN,IMOGEN,Then waved his handkerchief?,0.0,-0.99894,-0.15067
cymbeline,Cymbeline,main,1,3,3,103,speech,PISANIO,PISANIO,"And kiss'd it, madam.",0.3818,0.99476,0.49526
cymbeline,Cymbeline,main,1,3,3,104,speech,IMOGEN,IMOGEN,"Senseless Linen! happier therein than I!
And that was all?",0.4926,-0.9904,-0.55953
cymbeline,Cymbeline,main,1,3,3,105,speech,PISANIO,PISANIO,"No, madam; for so long
As he could make me with this eye or ear
Distinguish him from others, he did keep
The deck, with glove, or hat, or handkerchief,
Still waving, as the fits and stirs of 's mind
Could best express how slow his soul sail'd on,
How swift his ship.",-0.2732,0.98924,0.43477
cymbeline,Cymbeline,main,1,3,3,106,speech,IMOGEN,IMOGEN,"Thou shouldst have made him
As little as a crow, or less, ere left
To after-eye him.",0.0,-0.99799,-0.17385
cymbeline,Cymbeline,main,1,3,3,107,speech,PISANIO,PISANIO,"Madam, so I did.",0.0,0.99259,0.31327
cymbeline,Cymbeline,main,1,3,3,108,speech,IMOGEN,IMOGEN,"I would have broke mine eye-strings; crack'd them, but
To look upon him, till the diminution
Of space had pointed him sharp as my needle,
Nay, follow'd him, till he had melted from
The smallness of a gnat to air, and then
Have turn'd mine eye and wept. But, good Pisanio,
When shall we hear from him?",-0.4215,-0.99854,-0.78116
cymbeline,Cymbeline,main,1,3,3,109,speech,PISANIO,PISANIO,"Be assured, madam,
With his next vantage.",0.4019,0.99207,-0.11248
cymbeline,Cymbeline,main,1,3,3,110,speech,IMOGEN,IMOGEN,"I did not take my leave of him, but had
Most pretty things to say: ere I could tell him
How I would think on him at certain hours
Such thoughts and such, or I could make him swear
The shes of Italy should not betray
Mine interest and his honour, or have charged him,
At the sixth hour of morn, at noon, at midnight,
To encounter me with orisons, for then
I am in heaven for him; or ere I could
Give him that parting kiss which I had set
Betwixt two charming words, comes in my father
And like the tyrannous breathing of the north
Shakes all our buds from growing.",0.931,-0.99893,-0.75385
cymbeline,Cymbeline,main,1,3,3,111,stage_direction,,,Enter a Lady,0.0,0.96443,0.00731
cymbeline,Cymbeline,main,1,3,3,112,speech,LADY,LADY,"The queen, madam,
Desires your highness' company.",0.3612,0.99141,0.51621
cymbeline,Cymbeline,main,1,3,3,113,speech,IMOGEN,IMOGEN,"Those things I bid you do, get them dispatch'd.
I will attend the queen.",0.0,0.98233,0.44283
cymbeline,Cymbeline,main,1,3,3,114,speech,PISANIO,PISANIO,"Madam, I shall.",0.0,0.98262,0.25028
cymbeline,Cymbeline,main,1,3,3,115,stage_direction,,,Exeunt,0.0,-0.98874,-0.13698
cymbeline,Cymbeline,main,1,4,4,116,stage_direction,,,"Enter PHILARIO, IACHIMO, a Frenchman, a Dutchman, and a Spaniard",0.0,0.97451,0.02459
cymbeline,Cymbeline,main,1,4,4,117,speech,IACHIMO,IACHIMO,"Believe it, sir, I have seen him in Britain: he was
then of a crescent note, expected to prove so worthy
as since he hath been allowed the name of; but I
could then have looked on him without the help of
admiration, though the catalogue of his endowments
had been tabled by his side and I to peruse him by
items.",0.5885,-0.99744,-0.35419
cymbeline,Cymbeline,main,1,4,4,118,speech,PHILARIO,PHILARIO,"You speak of him when he was less furnished than now
he is with that which makes him both without and
within.",0.5023,0.98991,-0.11016
cymbeline,Cymbeline,main,1,4,4,119,speech,FRENCHMAN,FRENCHMAN,"I have seen him in France: we had very many there
could behold the sun with as firm eyes as he.",0.1948,-0.96659,-0.3446
cymbeline,Cymbeline,main,1,4,4,120,speech,IACHIMO,IACHIMO,"This matter of marrying his king's daughter, wherein
he must be weighed rather by her value than his own,
words him, I doubt not, a great deal from the matter.",0.6908,-0.99334,-0.25015
cymbeline,Cymbeline,main,1,4,4,121,speech,FRENCHMAN,FRENCHMAN,And then his banishment.,0.0,-0.99801,-0.40387
cymbeline,Cymbeline,main,1,4,4,122,speech,IACHIMO,IACHIMO,"Ay, and the approbation of those that weep this
lamentable divorce under her colours are wonderfully
to extend him; be it but to fortify her judgment,
which else an easy battery might lay flat, for
taking a beggar without less quality. But how comes
it he is to sojourn with you? How creeps
acquaintance?",0.7149,-0.99424,-0.49092
cymbeline,Cymbeline,main,1,4,4,123,speech,PHILARIO,PHILARIO,"His father and I were soldiers together; to whom I
have been often bound for no less than my life.
Here comes the Briton: let him be so entertained
amongst you as suits, with gentlemen of your
knowing, to a stranger of his quality.",0.9062,0.99564,0.5365
cymbeline,Cymbeline,main,1,4,4,124,stage_direction,,,Enter POSTHUMUS LEONATUS,0.0,0.96832,0.02234
cymbeline,Cymbeline,main,1,4,4,125,speech,PHILARIO,PHILARIO,"I beseech you all, be better known to this
gentleman; whom I commend to you as a noble friend
of mine: how worthy he is I will leave to appear
hereafter, rather than story him in his own hearing.",0.9349,0.99691,-0.59878
cymbeline,Cymbeline,main,1,4,4,126,speech,FRENCHMAN,FRENCHMAN,"Sir, we have known together in Orleans.",0.0,0.99258,0.24712
cymbeline,Cymbeline,main,1,4,4,127,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"Since when I have been debtor to you for courtesies,
which I will be ever to pay and yet pay still.",0.25,0.99728,0.59857
cymbeline,Cymbeline,main,1,4,4,128,speech,FRENCHMAN,FRENCHMAN,"Sir, you o'er-rate my poor kindness: I was glad I
did atone my countryman and you; it had been pity
you should have been put together with so mortal a
purpose as then each bore, upon importance of so
slight and trivial a nature.",0.4767,-0.93514,-0.32799
cymbeline,Cymbeline,main,1,4,4,129,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"By your pardon, sir, I was then a young traveller;
rather shunned to go even with what I heard than in
my every action to be guided by others' experiences:
but upon my mended judgment—if I offend not to say
it is mended—my quarrel was not altogether slight.",0.2059,-0.95651,-0.57818
cymbeline,Cymbeline,main,1,4,4,130,speech,FRENCHMAN,FRENCHMAN,"'Faith, yes, to be put to the arbitrement of swords,
and by such two that would by all likelihood have
confounded one the other, or have fallen both.",-0.886,-0.99747,-0.45875
cymbeline,Cymbeline,main,1,4,4,131,speech,IACHIMO,IACHIMO,"Can we, with manners, ask what was the difference?",-0.6705,-0.99887,-0.20886
cymbeline,Cymbeline,main,1,4,4,132,speech,FRENCHMAN,FRENCHMAN,"Safely, I think: 'twas a contention in public,
which may, without contradiction, suffer the report.
It was much like an argument that fell out last
night, where each of us fell in praise of our
country mistresses; this gentleman at that time
vouching—and upon warrant of bloody
affirmation—his to be more fair, virtuous, wise,
chaste, constant-qualified and less attemptable
than any the rarest of our ladies in France.",0.9033,0.99158,-0.54795
cymbeline,Cymbeline,main,1,4,4,133,speech,IACHIMO,IACHIMO,"That lady is not now living, or this gentleman's
opinion by this worn out.",-0.4588,-0.99637,-0.02042
cymbeline,Cymbeline,main,1,4,4,134,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,She holds her virtue still and I my mind.,0.3612,0.9975,-0.15489
cymbeline,Cymbeline,main,1,4,4,135,speech,IACHIMO,IACHIMO,You must not so far prefer her 'fore ours of Italy.,0.5927,-0.97164,-0.46367
cymbeline,Cymbeline,main,1,4,4,136,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,"Being so far provoked as I was in France, I would
abate her nothing, though I profess myself her
adorer, not her friend.",0.4215,0.99505,-0.39764
cymbeline,Cymbeline,main,1,4,4,137,speech,IACHIMO,IACHIMO,"As fair and as good—a kind of hand-in-hand
comparison—had been something too fair and too good
for any lady in Britain. If she went before others
I have seen, as that diamond of yours outlustres
many I have beheld. I could not but believe she
excelled many: but I have not seen the most
precious diamond that is, nor you the lady.",0.9859,-0.99109,-0.02101
cymbeline,Cymbeline,main,1,4,4,138,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,I praised her as I rated her: so do I my stone.,0.34,0.97071,-0.02041
cymbeline,Cymbeline,main,1,4,4,139,speech,IACHIMO,IACHIMO,What do you esteem it at?,0.2263,0.98911,-0.12256
cymbeline,Cymbeline,main,1,4,4,140,speech,POSTHUMUS LEONATUS,POSTHUMUS LEONATUS,More than the world enjoys.,0.0,0.9918,0.01939
cymbeline,Cymbeline,main,1,4,4,141,speech,IACHIMO,IACHIMO,"Either your unparagoned mistress is dead, or she's
outprized by a trifle.",0.2263,-0.99314,-0.41953
