play_id,play_title,section,act,scene,scene_index_in_play,unit_index_in_play,type,speaker_original,speaker_normalized,original_text,vader_score,dl_score,dl2_score
coriolanus,Coriolanus,main,1,1,1,42,speech,FIRST CITIZEN,FIRST CITIZEN,"The former agents, if they did complain,
What could the belly answer?",-0.25,-0.99604,-0.01137
coriolanus,Coriolanus,main,1,1,1,43,speech,MENENIUS,MENENIUS,"I will tell you
If you'll bestow a small—of what you have little—
Patience awhile, you'll hear the belly's answer.",0.0,-0.96853,-0.39092
coriolanus,Coriolanus,main,1,1,1,44,speech,FIRST CITIZEN,FIRST CITIZEN,Ye're long about it.,0.0,-0.97585,0.07326
coriolanus,Coriolanus,main,1,1,1,45,speech,MENENIUS,MENENIUS,"Note me this, good friend;
Your most grave belly was deliberate,
Not rash like his accusers, and thus answer'd:
'True is it, my incorporate friends,' quoth he,
'That I receive the general food at first,
Which you do live upon; and fit it is,
Because I am the store-house and the shop
Of the whole body: but, if you do remember,
I send it through the rivers of your blood,
Even to the court, the heart, to the seat o' the brain;
And, through the cranks and offices of man,
The strongest nerves and small inferior veins
From me receive that natural competency
Whereby they live: and though that all at once,
You, my good friends,'—this says the belly, mark me,—",0.9667,0.99693,0.36775
coriolanus,Coriolanus,main,1,1,1,46,speech,FIRST CITIZEN,FIRST CITIZEN,"Ay, sir; well, well.",0.3182,0.99027,0.35007
coriolanus,Coriolanus,main,1,1,1,47,speech,MENENIUS,MENENIUS,"'Though all at once cannot
See what I do deliver out to each,
Yet I can make my audit up, that all
From me do back receive the flour of all,
And leave me but the bran.' What say you to't?",0.765,-0.26263,0.25244
coriolanus,Coriolanus,main,1,1,1,48,speech,FIRST CITIZEN,FIRST CITIZEN,It was an answer: how apply you this?,0.0,-0.999,0.07028
coriolanus,Coriolanus,main,1,1,1,49,speech,MENENIUS,MENENIUS,"The senators of Rome are this good belly,
And you the mutinous members; for examine
Their counsels and their cares, digest things rightly
Touching the weal o' the common, you shall find
No public benefit which you receive
But it proceeds or comes from them to you
And no way from yourselves. What do you think,
You, the great toe of this assembly?",0.2427,0.99138,-0.41327
coriolanus,Coriolanus,main,1,1,1,50,speech,FIRST CITIZEN,FIRST CITIZEN,I the great toe! why the great toe?,0.0,-0.9962,-0.09526
coriolanus,Coriolanus,main,1,1,1,51,speech,MENENIUS,MENENIUS,"For that, being one o' the lowest, basest, poorest,
Of this most wise rebellion, thou go'st foremost:
Thou rascal, that art worst in blood to run,
Lead'st first to win some vantage.
But make you ready your stiff bats and clubs:
Rome and her rats are at the point of battle;
The one side must have bale.",0.3074,-0.998,-0.5017
coriolanus,Coriolanus,main,1,1,1,52,stage_direction,,,Enter CAIUS MARCIUS,0.0,0.97927,0.02929
coriolanus,Coriolanus,main,1,1,1,53,speech,MENENIUS,MENENIUS,"Hail, noble Marcius!",0.7777,0.99688,0.65752
coriolanus,Coriolanus,main,1,1,1,54,speech,MARCIUS,MARCIUS,"Thanks. What's the matter, you dissentious rogues,
That, rubbing the poor itch of your opinion,
Make yourselves scabs?",0.0258,-0.98505,0.14537
coriolanus,Coriolanus,main,1,1,1,55,speech,FIRST CITIZEN,FIRST CITIZEN,We have ever your good word.,0.4939,0.99731,0.3554
coriolanus,Coriolanus,main,1,1,1,56,speech,MARCIUS,MARCIUS,"He that will give good words to thee will flatter
Beneath abhorring. What would you have, you curs,
That like nor peace nor war? the one affrights you,
The other makes you proud. He that trusts to you,
Where he should find you lions, finds you hares;
Where foxes, geese: you are no surer, no,
Than is the coal of fire upon the ice,
Or hailstone in the sun. Your virtue is
To make him worthy whose offence subdues him
And curse that justice did it.
Who deserves greatness
Deserves your hate; and your affections are
A sick man's appetite, who desires most that
Which would increase his evil. He that depends
Upon your favours swims with fins of lead
And hews down oaks with rushes. Hang ye! Trust Ye?
With every minute you do change a mind,
And call him noble that was now your hate,
Him vile that was your garland. What's the matter,
That in these several places of the city
You cry against the noble senate, who,
Under the gods, keep you in awe, which else
Would feed on one another? What's their seeking?",0.9821,-0.99882,-0.85137
coriolanus,Coriolanus,main,1,1,1,57,speech,MENENIUS,MENENIUS,"For corn at their own rates; whereof, they say,
The city is well stored.",0.0,-0.97383,-0.06038
coriolanus,Coriolanus,main,1,1,1,58,speech,MARCIUS,MARCIUS,"Hang 'em! They say!
They'll sit by the fire, and presume to know
What's done i' the Capitol; who's like to rise,
Who thrives and who declines; side factions
and give out
Conjectural marriages; making parties strong
And feebling such as stand not in their liking
Below their cobbled shoes. They say there's
grain enough!
Would the nobility lay aside their ruth,
And let me use my sword, I'll make a quarry
With thousands of these quarter'd slaves, as high
As I could pick my lance.",0.4726,-0.99606,-0.09283
coriolanus,Coriolanus,main,1,1,1,59,speech,MENENIUS,MENENIUS,"Nay, these are almost thoroughly persuaded;
For though abundantly they lack discretion,
Yet are they passing cowardly. But, I beseech you,
What says the other troop?",-0.8481,-0.96003,-0.74722
coriolanus,Coriolanus,main,1,1,1,60,speech,MARCIUS,MARCIUS,"They are dissolved: hang 'em!
They said they were an-hungry; sigh'd forth proverbs,
That hunger broke stone walls, that dogs must eat,
That meat was made for mouths, that the gods sent not
Corn for the rich men only: with these shreds
They vented their complainings; which being answer'd,
And a petition granted them, a strange one—
To break the heart of generosity,
And make bold power look pale— they threw their caps
As they would hang them on the horns o' the moon,
Shouting their emulation.",-0.7959,-0.99441,-0.68433
coriolanus,Coriolanus,main,1,1,1,61,speech,MENENIUS,MENENIUS,What is granted them?,0.0,-0.99773,-0.01069
coriolanus,Coriolanus,main,1,1,1,62,speech,MARCIUS,MARCIUS,"Five tribunes to defend their vulgar wisdoms,
Of their own choice: one's Junius Brutus,
Sicinius Velutus, and I know not— 'Sdeath!
The rabble should have first unroof'd the city,
Ere so prevail'd with me: it will in time
Win upon power and throw forth greater themes
For insurrection's arguing.",-0.9401,-0.99879,-0.82556
coriolanus,Coriolanus,main,1,1,1,63,speech,MENENIUS,MENENIUS,This is strange.,-0.2023,-0.99086,-0.47449
coriolanus,Coriolanus,main,1,1,1,64,speech,MARCIUS,MARCIUS,"Go, get you home, you fragments!",0.0,-0.99699,0.3441
coriolanus,Coriolanus,main,1,1,1,65,stage_direction,,,"Enter a Messenger, hastily",0.0,-0.99851,0.03735
coriolanus,Coriolanus,main,1,1,1,66,speech,MESSENGER,MESSENGER,Where's Caius Marcius?,0.0,-0.95607,-0.02245
coriolanus,Coriolanus,main,1,1,1,67,speech,MARCIUS,MARCIUS,Here: what's the matter?,0.0258,-0.96953,-0.00274
coriolanus,Coriolanus,main,1,1,1,68,speech,MESSENGER,MESSENGER,"The news is, sir, the Volsces are in arms.",-0.4767,-0.98786,0.19572
coriolanus,Coriolanus,main,1,1,1,69,speech,MARCIUS,MARCIUS,"I am glad on 't: then we shall ha' means to vent
Our musty superfluity. See, our best elders.",0.8122,0.9892,0.54727
coriolanus,Coriolanus,main,1,1,1,70,stage_direction,,,"Enter COMINIUS, TITUS LARTIUS, and other Senators; JUNIUS BRUTUS and SICINIUS VELUTUS",0.0,0.98583,0.04932
coriolanus,Coriolanus,main,1,1,1,71,speech,FIRST SENATOR,FIRST SENATOR,"Marcius, 'tis true that you have lately told us;
The Volsces are in arms.",0.3818,-0.88951,0.41303
coriolanus,Coriolanus,main,1,1,1,72,speech,MARCIUS,MARCIUS,"They have a leader,
Tullus Aufidius, that will put you to 't.
I sin in envying his nobility,
And were I any thing but what I am,
I would wish me only he.",0.6507,0.99644,0.46602
coriolanus,Coriolanus,main,1,1,1,73,speech,COMINIUS,COMINIUS,You have fought together.,-0.3774,-0.98412,-0.01122
coriolanus,Coriolanus,main,1,1,1,74,speech,MARCIUS,MARCIUS,"Were half to half the world by the ears and he.
Upon my party, I'd revolt to make
Only my wars with him: he is a lion
That I am proud to hunt.",-0.7964,0.99704,-0.49747
coriolanus,Coriolanus,main,1,1,1,75,speech,FIRST SENATOR,FIRST SENATOR,"Then, worthy Marcius,
Attend upon Cominius to these wars.",-0.25,0.97718,-0.015
coriolanus,Coriolanus,main,1,1,1,76,speech,COMINIUS,COMINIUS,It is your former promise.,0.3612,0.99442,0.00976
coriolanus,Coriolanus,main,1,1,1,77,speech,MARCIUS,MARCIUS,"Sir, it is;
And I am constant. Titus Lartius, thou
Shalt see me once more strike at Tullus' face.
What, art thou stiff? stand'st out?",-0.9315,0.97985,-0.61769
coriolanus,Coriolanus,main,1,1,1,78,speech,TITUS,TITUS,"No, Caius Marcius;
I'll lean upon one crutch and fight with t'other,
Ere stay behind this business.",-0.6249,-0.98886,-0.17526
coriolanus,Coriolanus,main,1,1,1,79,speech,MENENIUS,MENENIUS,"O, true-bred!",0.0,-0.99148,0.80712
coriolanus,Coriolanus,main,1,1,1,80,speech,FIRST SENATOR,FIRST SENATOR,"Your company to the Capitol; where, I know,
Our greatest friends attend us.",0.8074,0.99741,0.08259
coriolanus,Coriolanus,main,1,1,1,81,speech,TITUS,TITUS,"[To COMINIUS] Lead you on.
[To MARCIUS] Follow Cominius; We must follow you;
Right worthy you priority.",0.0,0.9949,0.44964
coriolanus,Coriolanus,main,1,1,1,82,speech,COMINIUS,COMINIUS,Noble Marcius!,0.5093,0.99085,0.67594
coriolanus,Coriolanus,main,1,1,1,83,speech,FIRST SENATOR,FIRST SENATOR,[To the Citizens] Hence to your homes; be gone!,0.0,-0.9916,0.47781
coriolanus,Coriolanus,main,1,1,1,84,speech,MARCIUS,MARCIUS,"Nay, let them follow:
The Volsces have much corn; take these rats thither
To gnaw their garners. Worshipful mutiners,
Your valour puts well forth: pray, follow.",0.8439,-0.97444,0.60823
coriolanus,Coriolanus,main,1,1,1,85,stage_direction,,,Citizens steal away. Exeunt all but SICINIUS and BRUTUS,0.0,-0.9934,-0.16019
coriolanus,Coriolanus,main,1,1,1,86,speech,SICINIUS,SICINIUS,Was ever man so proud as is this Marcius?,-0.4939,-0.99835,-0.24436
coriolanus,Coriolanus,main,1,1,1,87,speech,BRUTUS,BRUTUS,He has no equal.,-0.296,0.98859,-0.37265
coriolanus,Coriolanus,main,1,1,1,88,speech,SICINIUS,SICINIUS,"When we were chosen tribunes for the people,—",0.0,0.99237,-0.02055
coriolanus,Coriolanus,main,1,1,1,89,speech,BRUTUS,BRUTUS,Mark'd you his lip and eyes?,0.0,-0.97094,-0.0142
coriolanus,Coriolanus,main,1,1,1,90,speech,SICINIUS,SICINIUS,Nay. but his taunts.,0.0,-0.99493,-0.33373
coriolanus,Coriolanus,main,1,1,1,91,speech,BRUTUS,BRUTUS,"Being moved, he will not spare to gird the gods.",-0.5106,-0.97712,-0.50094
coriolanus,Coriolanus,main,1,1,1,92,speech,SICINIUS,SICINIUS,Be-mock the modest moon.,-0.4215,-0.99874,-0.51037
coriolanus,Coriolanus,main,1,1,1,93,speech,BRUTUS,BRUTUS,"The present wars devour him: he is grown
Too proud to be so valiant.",0.1213,-0.99403,-0.85587
coriolanus,Coriolanus,main,1,1,1,94,speech,SICINIUS,SICINIUS,"Such a nature,
Tickled with good success, disdains the shadow
Which he treads on at noon: but I do wonder
His insolence can brook to be commanded
Under Cominius.",0.743,-0.9922,-0.16201
coriolanus,Coriolanus,main,1,1,1,95,speech,BRUTUS,BRUTUS,"Fame, at the which he aims,
In whom already he's well graced, can not
Better be held nor more attain'd than by
A place below the first: for what miscarries
Shall be the general's fault, though he perform
To the utmost of a man, and giddy censure
Will then cry out of Marcius 'O if he
Had borne the business!'",0.8436,0.9037,0.41879
coriolanus,Coriolanus,main,1,1,1,96,speech,SICINIUS,SICINIUS,"Besides, if things go well,
Opinion that so sticks on Marcius shall
Of his demerits rob Cominius.",0.5719,0.783,-0.05463
coriolanus,Coriolanus,main,1,1,1,97,speech,BRUTUS,BRUTUS,"Come:
Half all Cominius' honours are to Marcius.
Though Marcius earned them not, and all his faults
To Marcius shall be honours, though indeed
In aught he merit not.",0.0516,-0.99257,-0.006
coriolanus,Coriolanus,main,1,1,1,98,speech,SICINIUS,SICINIUS,"Let's hence, and hear
How the dispatch is made, and in what fashion,
More than his singularity, he goes
Upon this present action.",0.0,0.99751,0.10101
coriolanus,Coriolanus,main,1,1,1,99,speech,BRUTUS,BRUTUS,Lets along.,0.0,0.99744,0.10839
coriolanus,Coriolanus,main,1,1,1,100,stage_direction,,,Exeunt,0.0,-0.98887,-0.09736
coriolanus,Coriolanus,main,1,2,2,101,stage_direction,,,Enter TULLUS AUFIDIUS and certain Senators,0.0,0.72585,0.20734
coriolanus,Coriolanus,main,1,2,2,102,speech,FIRST SENATOR,FIRST SENATOR,"So, your opinion is, Aufidius,
That they of Rome are entered in our counsels
And know how we proceed.",0.0,-0.98375,0.04556
coriolanus,Coriolanus,main,1,2,2,103,speech,AUFIDIUS,AUFIDIUS,"Is it not yours?
What ever have been thought on in this state,
That could be brought to bodily act ere Rome
Had circumvention? 'Tis not four days gone
Since I heard thence; these are the words: I think
I have the letter here; yes, here it is.",0.6199,-0.99565,-0.01041
coriolanus,Coriolanus,main,1,2,2,104,speech,AUFIDIUS,AUFIDIUS,"'They have press'd a power, but it is not known
Whether for east or west: the dearth is great;
The people mutinous; and it is rumour'd,
Cominius, Marcius your old enemy,
Who is of Rome worse hated than of you,
And Titus Lartius, a most valiant Roman,
These three lead on this preparation
Whither 'tis bent: most likely 'tis for you:
Consider of it.'",-0.8704,-0.92573,-0.3405
coriolanus,Coriolanus,main,1,2,2,105,speech,FIRST SENATOR,FIRST SENATOR,"Our army's in the field
We never yet made doubt but Rome was ready
To answer us.",-0.0258,-0.99126,-0.61409
coriolanus,Coriolanus,main,1,2,2,106,speech,AUFIDIUS,AUFIDIUS,"Nor did you think it folly
To keep your great pretences veil'd till when
They needs must show themselves; which
in the hatching,
It seem'd, appear'd to Rome. By the discovery
We shall be shorten'd in our aim, which was
To take in many towns ere almost Rome
Should know we were afoot.",-0.8519,-0.99447,-0.49856
coriolanus,Coriolanus,main,1,2,2,107,speech,SECOND SENATOR,SECOND SENATOR,"Noble Aufidius,
Take your commission; hie you to your bands:
Let us alone to guard Corioli:
If they set down before 's, for the remove
Bring your army; but, I think, you'll find
They've not prepared for us.",0.6486,0.98824,-0.03279
coriolanus,Coriolanus,main,1,2,2,108,speech,AUFIDIUS,AUFIDIUS,"O, doubt not that;
I speak from certainties. Nay, more,
Some parcels of their power are forth already,
And only hitherward. I leave your honours.
If we and Caius Marcius chance to meet,
'Tis sworn between us we shall ever strike
Till one can do no more.",-0.7261,-0.57344,-0.17953
coriolanus,Coriolanus,main,1,2,2,109,speech,ALL,ALL,The gods assist you!,0.0,0.99283,0.73285
coriolanus,Coriolanus,main,1,2,2,110,speech,AUFIDIUS,AUFIDIUS,And keep your honours safe!,0.4926,0.99577,0.6097
coriolanus,Coriolanus,main,1,2,2,111,speech,FIRST SENATOR,FIRST SENATOR,Farewell.,0.0,-0.97923,0.06454
coriolanus,Coriolanus,main,1,2,2,112,speech,SECOND SENATOR,SECOND SENATOR,Farewell.,0.0,-0.97923,0.06454
coriolanus,Coriolanus,main,1,2,2,113,speech,ALL,ALL,Farewell.,0.0,-0.97923,0.06454
coriolanus,Coriolanus,main,1,2,2,114,stage_direction,,,Exeunt,0.0,-0.98887,-0.09735
coriolanus,Coriolanus,main,1,3,3,115,stage_direction,,,"Enter VOLUMNIA and VIRGILIA. They set them down on two low stools, and sew",0.0,0.99616,0.00022
coriolanus,Coriolanus,main,1,3,3,116,speech,VOLUMNIA,VOLUMNIA,"I pray you, daughter, sing; or express yourself in a
more comfortable sort: if my son were my husband, I
should freelier rejoice in that absence wherein he
won honour than in the embracements of his bed where
he would show most love. When yet he was but
tender-bodied and the only son of my womb, when
youth with comeliness plucked all gaze his way, when
for a day of kings' entreaties a mother should not
sell him an hour from her beholding, I, considering
how honour would become such a person—that it was
no better than picture-like to hang by the wall—if
renown made it not stir, was pleased to let him seek
danger where he was like to find fame. To a cruel
war I sent him; from whence he returned, his brows
bound with oak. I tell thee, daughter, I sprang not
more in joy at first hearing he was a man-child
than now in first seeing he had proved himself a man.",0.982,-0.99584,0.03199
coriolanus,Coriolanus,main,1,3,3,117,speech,VIRGILIA,VIRGILIA,"But had he died in the business, madam; how then?",-0.9052,-0.50323,-0.00856
coriolanus,Coriolanus,main,1,3,3,118,speech,VOLUMNIA,VOLUMNIA,"Then his good report should have been my son; I
therein would have found issue. Hear me profess
sincerely: had I a dozen sons, each in my love
alike and none less dear than thine and my good
Marcius, I had rather had eleven die nobly for their
country than one voluptuously surfeit out of action.",-0.1793,0.98608,0.23451
coriolanus,Coriolanus,main,1,3,3,119,stage_direction,,,Enter a Gentlewoman,0.0,-0.82886,0.01419
coriolanus,Coriolanus,main,1,3,3,120,speech,GENTLEWOMAN,GENTLEWOMAN,"Madam, the Lady Valeria is come to visit you.",0.0,0.98792,0.51213
coriolanus,Coriolanus,main,1,3,3,121,speech,VIRGILIA,VIRGILIA,"Beseech you, give me leave to retire myself.",0.3818,-0.97333,-0.16242
coriolanus,Coriolanus,main,1,3,3,122,speech,VOLUMNIA,VOLUMNIA,"Indeed, you shall not.
Methinks I hear hither your husband's drum,
See him pluck Aufidius down by the hair,
As children from a bear, the Volsces shunning him:
Methinks I see him stamp thus, and call thus:
'Come on, you cowards! you were got in fear,
Though you were born in Rome:' his bloody brow
With his mail'd hand then wiping, forth he goes,
Like to a harvest-man that's task'd to mow
Or all or lose his hire.",-0.9167,-0.98506,0.42684
coriolanus,Coriolanus,main,1,3,3,123,speech,VIRGILIA,VIRGILIA,"His bloody brow! O Jupiter, no blood!",-0.6892,-0.98159,-0.09932
coriolanus,Coriolanus,main,1,3,3,124,speech,VOLUMNIA,VOLUMNIA,"Away, you fool! it more becomes a man
Than gilt his trophy: the breasts of Hecuba,
When she did suckle Hector, look'd not lovelier
Than Hector's forehead when it spit forth blood
At Grecian sword, contemning. Tell Valeria,
We are fit to bid her welcome.",-0.5506,0.97949,-0.03691
coriolanus,Coriolanus,main,1,3,3,125,stage_direction,,,Exit Gentlewoman,0.0,-0.99581,0.02398
coriolanus,Coriolanus,main,1,3,3,126,speech,VIRGILIA,VIRGILIA,Heavens bless my lord from fell Aufidius!,0.7345,-0.97693,-0.35052
coriolanus,Coriolanus,main,1,3,3,127,speech,VOLUMNIA,VOLUMNIA,"He'll beat Aufidius 'head below his knee
And tread upon his neck.",-0.1531,-0.9965,-0.40649
coriolanus,Coriolanus,main,1,3,3,128,stage_direction,,,"Enter VALERIA, with an Usher and Gentlewoman",0.0,0.97289,0.01627
coriolanus,Coriolanus,main,1,3,3,129,speech,VALERIA,VALERIA,"My ladies both, good day to you.",0.0,0.99738,-0.06452
coriolanus,Coriolanus,main,1,3,3,130,speech,VOLUMNIA,VOLUMNIA,Sweet madam.,0.4588,0.99724,0.39728
coriolanus,Coriolanus,main,1,3,3,131,speech,VIRGILIA,VIRGILIA,I am glad to see your ladyship.,0.4588,0.99763,0.45926
coriolanus,Coriolanus,main,1,3,3,132,speech,VALERIA,VALERIA,"How do you both? you are manifest house-keepers.
What are you sewing here? A fine spot, in good
faith. How does your little son?",0.8243,0.99699,0.78228
coriolanus,Coriolanus,main,1,3,3,133,speech,VIRGILIA,VIRGILIA,"I thank your ladyship; well, good madam.",0.5574,0.99762,0.46155
